date,time,group,script.subjectid,build,blocknum,trialnum,blockcode,trialcode,pretrialpause,posttrialpause,trialduration,trialtimeout,response,correct,latency,stimulusnumber1,stimulusitem1,stimulusonset1,stimulusnumber2,stimulusitem2,stimulusonset2,stimulusnumber3,stimulusitem3,stimulusonset3,stimulusnumber4,stimulusitem4,stimulusonset4,stimulusnumber5,stimulusitem5,stimulusonset5,stimulusnumber6,stimulusitem6,stimulusonset6
51121,10:46:07,48920917,197,5.0.14.0,1,24,start,trial_n,0,500,0,0,NA_n,1,1562,1,regular beer (4.5% ABV)       and £ 7.95,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1565
51121,10:46:07,48920917,197,5.0.14.0,1,25,start,trial_n,0,500,0,0,NA_n,1,1032,1,regular beer (4.5% ABV)       and £ 8.05,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1033
51121,10:46:07,48920917,197,5.0.14.0,1,26,start,trial_n,0,500,0,0,NA_n,1,2458,1,regular beer (4.5% ABV)       and £ 8.25,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),2459
51121,10:46:07,48920917,197,5.0.14.0,1,27,start,trial_n,0,500,0,0,NA_n,1,1337,1,regular beer (4.5% ABV)       and £ 9.25,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1339
51121,10:46:07,48920917,197,5.0.14.0,1,28,start,trial_n,0,500,0,0,NA_n,1,1127,1,regular beer (4.5% ABV)       and £ 9.45,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1128
51121,10:46:07,48920917,197,5.0.14.0,1,29,start,trial_n,0,500,0,0,NA_n,1,900,1,regular beer (4.5% ABV)       and £ 10.45,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),901
51121,15:48:01,456870833,213,5.0.14.0,1,1,start,base_q,0,500,0,0,beer,0,1666,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV),1,1,or,1,1,Click on the answer of your choice,1,1,Which option would you prefer right NOW?,1,0,0,0
51121,15:48:01,456870833,213,5.0.14.0,1,2,start,check_beer,0,500,0,0,beer,0,445,1,You chose regular beer.       Please confirm your choice by again clicking on your chosen option.,1,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV),1,1,or,1,1,Click on the answer of your choice,1,1,Which option would you prefer right NOW?,1
51121,15:48:01,456870833,213,5.0.14.0,1,4,start,trial_e,0,500,0,0,beer,1,996,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.5,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),997
51121,15:48:01,456870833,213,5.0.14.0,1,5,start,trial_e,0,500,0,0,beer,1,649,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 0.7,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),649
51121,15:48:01,456870833,213,5.0.14.0,1,6,start,trial_e,0,500,0,0,beer,1,832,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.75,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),833
51121,15:48:01,456870833,213,5.0.14.0,1,7,start,trial_e,0,500,0,0,beer,1,518,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 1.75,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),519
51121,15:48:01,456870833,213,5.0.14.0,1,8,start,trial_e,0,500,0,0,beer,1,527,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 1.85,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),528
51121,15:48:01,456870833,213,5.0.14.0,1,9,start,trial_e,0,500,0,0,beer,1,803,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.9,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),804
51121,15:48:01,456870833,213,5.0.14.0,1,10,start,trial_e,0,500,0,0,NA,0,546,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 2.4,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),547
51121,15:48:01,456870833,213,5.0.14.0,1,11,start,check_finalE,0,500,0,0,NA,1,524,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 2.4,0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,10:47:30,850693203,209,5.0.14.0,1,1,start,base_q,0,500,0,0,beer,0,1486,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV),1,1,or,1,1,Click on the answer of your choice,1,1,Which option would you prefer right NOW?,1,0,0,0
51121,10:47:30,850693203,209,5.0.14.0,1,2,start,check_beer,0,500,0,0,beer,0,1224,1,You chose regular beer.       Please confirm your choice by again clicking on your chosen option.,11,1,regular beer (4.5% ABV),11,1,non-alcoholic beer (0.0% ABV),11,1,or,11,1,Click on the answer of your choice,11,1,Which option would you prefer right NOW?,11
51121,10:47:30,850693203,209,5.0.14.0,1,4,start,trial_e,0,500,0,0,beer,1,1174,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 0.05,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),1176
51121,10:47:30,850693203,209,5.0.14.0,1,5,start,trial_e,0,500,0,0,beer,1,914,1,regular beer (4.5% ABV),4,1,non-alcoholic beer (0.0% ABV)       and £ 1.05,4,1,Click on the answer of your choice,4,1,or,4,1,Which option would you prefer right NOW?,4,1,regular beer (4.5% ABV),920
51121,10:47:30,850693203,209,5.0.14.0,1,6,start,trial_e,0,500,0,0,beer,1,889,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 1.25,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),889
51121,10:47:30,850693203,209,5.0.14.0,1,7,start,trial_e,0,500,0,0,beer,1,1148,1,regular beer (4.5% ABV),11,1,non-alcoholic beer (0.0% ABV)       and £ 1.35,11,1,Click on the answer of your choice,11,1,or,11,1,Which option would you prefer right NOW?,11,1,regular beer (4.5% ABV),1152
51121,10:47:30,850693203,209,5.0.14.0,1,8,start,trial_e,0,500,0,0,beer,1,980,1,regular beer (4.5% ABV),2,1,non-alcoholic beer (0.0% ABV)       and £ 1.85,2,1,Click on the answer of your choice,2,1,or,2,1,Which option would you prefer right NOW?,2,1,regular beer (4.5% ABV),982
51121,10:47:30,850693203,209,5.0.14.0,1,9,start,trial_e,0,500,0,0,beer,1,724,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 2.85,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),725
51121,10:47:30,850693203,209,5.0.14.0,1,10,start,trial_e,0,500,0,0,beer,1,764,1,regular beer (4.5% ABV),5,1,non-alcoholic beer (0.0% ABV)       and £ 2.9,5,1,Click on the answer of your choice,5,1,or,5,1,Which option would you prefer right NOW?,5,1,regular beer (4.5% ABV),765
51121,10:47:30,850693203,209,5.0.14.0,1,11,start,trial_e,0,500,0,0,beer,1,846,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 3.4,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),848
51121,10:47:30,850693203,209,5.0.14.0,1,12,start,trial_e,0,500,0,0,beer,1,896,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 3.5,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),897
51121,10:47:30,850693203,209,5.0.14.0,1,13,start,trial_e,0,500,0,0,beer,1,955,1,regular beer (4.5% ABV),6,1,non-alcoholic beer (0.0% ABV)       and £ 3.7,6,1,Click on the answer of your choice,6,1,or,6,1,Which option would you prefer right NOW?,6,1,regular beer (4.5% ABV),957
51121,10:47:30,850693203,209,5.0.14.0,1,14,start,trial_e,0,500,0,0,beer,1,499,1,regular beer (4.5% ABV),2,1,non-alcoholic beer (0.0% ABV)       and £ 4.2,2,1,Click on the answer of your choice,2,1,or,2,1,Which option would you prefer right NOW?,2,1,regular beer (4.5% ABV),500
51121,10:47:30,850693203,209,5.0.14.0,1,15,start,trial_e,0,500,0,0,beer,1,733,1,regular beer (4.5% ABV),7,1,non-alcoholic beer (0.0% ABV)       and £ 4.3,7,1,Click on the answer of your choice,7,1,or,7,1,Which option would you prefer right NOW?,7,1,regular beer (4.5% ABV),735
51121,10:47:30,850693203,209,5.0.14.0,1,16,start,trial_e,0,500,0,0,beer,1,814,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 4.5,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),814
51121,10:47:30,850693203,209,5.0.14.0,1,17,start,trial_e,0,500,0,0,beer,1,919,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 4.55,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),920
51121,10:47:30,850693203,209,5.0.14.0,1,18,start,trial_e,0,500,0,0,beer,1,1092,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 5.55,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),1093
51121,10:47:30,850693203,209,5.0.14.0,1,19,start,trial_e,0,500,0,0,beer,1,849,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 5.75,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),855
51121,10:47:30,850693203,209,5.0.14.0,1,20,start,trial_e,0,500,0,0,beer,1,1262,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 6.75,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),1263
51121,10:47:30,850693203,209,5.0.14.0,1,21,start,trial_e,0,500,0,0,beer,1,548,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 6.8,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),549
51121,10:47:30,850693203,209,5.0.14.0,1,22,start,trial_e,0,500,0,0,beer,1,680,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 6.9,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),682
51121,10:47:30,850693203,209,5.0.14.0,1,23,start,trial_e,0,500,0,0,beer,1,831,1,regular beer (4.5% ABV),2,1,non-alcoholic beer (0.0% ABV)       and £ 7.4,2,1,Click on the answer of your choice,2,1,or,2,1,Which option would you prefer right NOW?,2,1,regular beer (4.5% ABV),835
51121,10:47:30,850693203,209,5.0.14.0,1,24,start,trial_e,0,500,0,0,beer,1,679,1,regular beer (4.5% ABV),3,1,non-alcoholic beer (0.0% ABV)       and £ 7.6,3,1,Click on the answer of your choice,3,1,or,3,1,Which option would you prefer right NOW?,3,1,regular beer (4.5% ABV),683
51121,10:47:30,850693203,209,5.0.14.0,1,25,start,trial_e,0,500,0,0,beer,1,1181,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 8.6,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),1182
51121,10:47:30,850693203,209,5.0.14.0,1,26,start,trial_e,0,500,0,0,beer,1,824,1,regular beer (4.5% ABV),2,1,non-alcoholic beer (0.0% ABV)       and £ 8.7,2,1,Click on the answer of your choice,2,1,or,2,1,Which option would you prefer right NOW?,2,1,regular beer (4.5% ABV),824
51121,10:47:30,850693203,209,5.0.14.0,1,27,start,trial_e,0,500,0,0,beer,1,743,1,regular beer (4.5% ABV),4,1,non-alcoholic beer (0.0% ABV)       and £ 8.75,4,1,Click on the answer of your choice,4,1,or,4,1,Which option would you prefer right NOW?,4,1,regular beer (4.5% ABV),749
51121,10:47:30,850693203,209,5.0.14.0,1,28,start,trial_e,0,500,0,0,beer,1,798,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 9.25,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),799
51121,10:47:30,850693203,209,5.0.14.0,1,29,start,trial_e,0,500,0,0,beer,1,665,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 9.45,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),666
51121,10:47:30,850693203,209,5.0.14.0,1,30,start,trial_e,0,500,0,0,beer,1,717,1,regular beer (4.5% ABV),4,1,non-alcoholic beer (0.0% ABV)       and £ 9.5,4,1,Click on the answer of your choice,4,1,or,4,1,Which option would you prefer right NOW?,4,1,regular beer (4.5% ABV),720
51121,10:47:30,850693203,209,5.0.14.0,1,31,start,trial_e,0,500,0,0,beer,1,836,1,regular beer (4.5% ABV),4,1,non-alcoholic beer (0.0% ABV)       and £ 9.6,4,1,Click on the answer of your choice,4,1,or,4,1,Which option would you prefer right NOW?,4,1,regular beer (4.5% ABV),837
51121,10:47:30,850693203,209,5.0.14.0,1,32,start,trial_e,0,500,0,0,beer,1,724,1,regular beer (4.5% ABV),3,1,non-alcoholic beer (0.0% ABV)       and £ 10.6,3,1,Click on the answer of your choice,3,1,or,3,1,Which option would you prefer right NOW?,3,1,regular beer (4.5% ABV),725
51121,15:44:52,935107238,204,5.0.14.0,1,1,start,base_q,0,500,0,0,beer,0,2533,1,regular beer (4.5% ABV),2,1,non-alcoholic beer (0.0% ABV),2,1,or,2,1,Click on the answer of your choice,2,1,Which option would you prefer right NOW?,2,0,0,0
51121,15:44:52,935107238,204,5.0.14.0,1,2,start,check_beer,0,500,0,0,beer,0,1708,1,You chose regular beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV),0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,15:44:52,935107238,204,5.0.14.0,1,4,start,trial_e,0,500,0,0,NA,0,2653,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),2653
51121,15:44:52,935107238,204,5.0.14.0,1,5,start,check_finalE,0,500,0,0,beer,0,1161,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1,0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,15:44:52,935107238,204,5.0.14.0,1,6,start,trial_e,0,500,0,0,NA,0,416,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.1,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),416
51121,15:44:52,935107238,204,5.0.14.0,1,7,start,check_finalE,0,500,0,0,beer,0,1024,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.1,0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,15:44:52,935107238,204,5.0.14.0,1,8,start,trial_e,0,500,0,0,beer,1,1097,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.6,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1098
51121,15:44:52,935107238,204,5.0.14.0,1,9,start,trial_e,0,500,0,0,beer,1,3320,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.65,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),3321
51121,15:44:52,935107238,204,5.0.14.0,1,10,start,trial_e,0,500,0,0,beer,1,744,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.85,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),745
51121,15:44:52,935107238,204,5.0.14.0,1,11,start,trial_e,0,500,0,0,beer,1,767,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 2.35,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),768
51121,15:44:52,935107238,204,5.0.14.0,1,12,start,trial_e,0,500,0,0,beer,1,630,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 3.35,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),631
51121,15:44:52,935107238,204,5.0.14.0,1,13,start,trial_e,0,500,0,0,beer,1,507,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 3.4,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),507
51121,15:44:52,935107238,204,5.0.14.0,1,14,start,trial_e,0,500,0,0,NA,0,319,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 3.6,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),319
51121,15:44:52,935107238,204,5.0.14.0,1,15,start,check_finalE,0,500,0,0,beer,0,1033,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,1,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 3.6,1,1,or,1,1,Click on the answer of your choice,1,1,Which option would you prefer right NOW?,1
51121,15:44:52,935107238,204,5.0.14.0,1,16,start,trial_e,0,500,0,0,beer,1,831,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 3.7,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),832
51121,15:44:52,935107238,204,5.0.14.0,1,17,start,trial_e,0,500,0,0,beer,1,463,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 3.8,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),464
51121,15:44:52,935107238,204,5.0.14.0,1,18,start,trial_e,0,500,0,0,NA,0,406,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 4,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),406
51121,15:44:52,935107238,204,5.0.14.0,1,19,start,check_finalE,0,500,0,0,beer,0,750,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 4,0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,15:44:52,935107238,204,5.0.14.0,1,20,start,trial_e,0,500,0,0,beer,1,2159,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 4.05,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),2160
51121,15:44:52,935107238,204,5.0.14.0,1,21,start,trial_e,0,500,0,0,beer,1,1016,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 5.05,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1016
51121,15:44:52,935107238,204,5.0.14.0,1,22,start,trial_e,0,500,0,0,beer,1,2227,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 5.55,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),2227
51121,15:44:52,935107238,204,5.0.14.0,1,23,start,trial_e,0,500,0,0,beer,1,1617,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 5.75,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1618
51121,15:44:52,935107238,204,5.0.14.0,1,24,start,trial_e,0,500,0,0,beer,1,2011,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 6.25,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),2011
51121,15:44:52,935107238,204,5.0.14.0,1,25,start,trial_e,0,500,0,0,beer,1,2806,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 7.25,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),2807
51121,15:44:52,935107238,204,5.0.14.0,1,26,start,trial_e,0,500,0,0,beer,1,1425,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 7.35,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1425
51121,15:44:52,935107238,204,5.0.14.0,1,27,start,trial_e,0,500,0,0,beer,1,1384,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 7.4,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1385
51121,15:44:52,935107238,204,5.0.14.0,1,28,start,trial_e,0,500,0,0,beer,1,2311,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 7.45,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),2312
51121,15:44:52,935107238,204,5.0.14.0,1,29,start,trial_e,0,500,0,0,beer,1,7334,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 7.65,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),7340
51121,15:44:52,935107238,204,5.0.14.0,1,30,start,trial_e,0,500,0,0,beer,1,1030,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 8.15,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1031
51121,15:44:52,935107238,204,5.0.14.0,1,31,start,trial_e,0,500,0,0,beer,1,203313,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 8.25,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),203315
51121,15:44:52,935107238,204,5.0.14.0,1,32,start,trial_e,0,500,0,0,beer,1,1078,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 9.25,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),1079
51121,15:44:52,935107238,204,5.0.14.0,1,33,start,trial_e,0,500,0,0,beer,1,759,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 10.25,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),760
51121,7:47:38,610160911,208,5.0.14.0,1,1,start,base_q,0,500,0,0,beer,0,27002,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV),1,1,or,1,1,Click on the answer of your choice,1,1,Which option would you prefer right NOW?,1,0,0,0
51121,7:47:38,610160911,208,5.0.14.0,1,2,start,check_beer,0,500,0,0,beer,0,13259,1,You chose regular beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV),0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,7:47:38,610160911,208,5.0.14.0,1,4,start,trial_e,0,500,0,0,NA,0,151,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.5,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),151
51121,7:47:38,610160911,208,5.0.14.0,1,5,start,check_finalE,0,500,0,0,beer,0,20016,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,1,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 0.5,1,1,or,1,1,Click on the answer of your choice,1,1,Which option would you prefer right NOW?,1
51121,7:47:38,610160911,208,5.0.14.0,1,6,start,trial_e,0,500,0,0,beer,1,1716,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.55,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1716
51121,7:47:38,610160911,208,5.0.14.0,1,7,start,trial_e,0,500,0,0,beer,1,1038,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 0.75,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),1039
51121,7:47:38,610160911,208,5.0.14.0,1,8,start,trial_e,0,500,0,0,beer,1,1242,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.75,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1242
51121,7:47:38,610160911,208,5.0.14.0,1,9,start,trial_e,0,500,0,0,beer,1,1121,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.85,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1122
51121,7:47:38,610160911,208,5.0.14.0,1,10,start,trial_e,0,500,0,0,beer,1,633,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.9,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),633
51121,7:47:38,610160911,208,5.0.14.0,1,11,start,trial_e,0,500,0,0,beer,1,969,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 2.1,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),970
